ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR728MWW/	ENCSR728MWW	ChIP-seq	TF ChIP-seq	cell line	/targets/ZIC2-human/	ZIC2	ZIC2	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZIC2	HEK293	FactorBook:ENCSR728MWW,GEO:GSE105882	eGFP-ZIC2 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF539JMO/,/files/ENCFF981GJX/,/files/ENCFF549IKB/,/files/ENCFF659PCT/,/files/ENCFF094DVW/,/files/ENCFF603XMH/,/files/ENCFF094HJZ/,/files/ENCFF363LYG/,/files/ENCFF678RQY/,/files/ENCFF645WYX/,/files/ENCFF892OHI/,/files/ENCFF558PHY/,/files/ENCFF978XMM/,/files/ENCFF537UBX/,/files/ENCFF188AHL/,/files/ENCFF621VWW/,/files/ENCFF657RQB/,/files/ENCFF935KSO/,/files/ENCFF881IDP/,/files/ENCFF425GVM/,/files/ENCFF378QDH/,/files/ENCFF171GPY/,/files/ENCFF586SIM/,/files/ENCFF324MHP/,/files/ENCFF836MBX/,/files/ENCFF565YGS/,/files/ENCFF952TOJ/,/files/ENCFF500ZOR/,/files/ENCFF922YYT/,/files/ENCFF855BZW/,/files/ENCFF890VXS/,/files/ENCFF092QTN/,/files/ENCFF713QHO/,/files/ENCFF296MJU/,/files/ENCFF271VMN/,/files/ENCFF523ZBU/,/files/ENCFF418UDL/,/files/ENCFF175QQP/,/files/ENCFF583IZA/,/files/ENCFF777BUS/,/files/ENCFF136DLW/,/files/ENCFF187CEY/,/files/ENCFF738DEV/,/files/ENCFF236HJC/,/files/ENCFF378EOD/,/files/ENCFF163EES/,/files/ENCFF042EMQ/,/files/ENCFF156XLC/,/files/ENCFF632RVG/,/files/ENCFF435GFH/,/files/ENCFF556JIK/,/files/ENCFF649RHU/,/files/ENCFF705VRK/,/files/ENCFF665HTK/,/files/ENCFF813ZZG/,/files/ENCFF026UWR/,/files/ENCFF556EZJ/,/files/ENCFF658XJO/,/files/ENCFF359GIY/,/files/ENCFF018HZV/,/files/ENCFF175SJL/,/files/ENCFF673MUV/,/files/ENCFF559MJQ/,/files/ENCFF485YYV/,/files/ENCFF033NQQ/,/files/ENCFF974BEP/		ENCBS629IXE,ENCBS763QCP	2,1	1	ENCAB976SGG	Homo sapiens	embryonic											/organisms/human/		/replicates/41b9a321-9b24-4a50-b1e3-758f0c99112d/,/replicates/96d45262-cd5c-440f-aa9b-c0f6b09734b5/				
/experiments/ENCSR190GIW/	ENCSR190GIW	ChIP-seq	TF ChIP-seq	cell line	/targets/NR5A2-human/	NR5A2	NR5A2	Homo sapiens A549 genetically modified (insertion) using CRISPR targeting H. sapiens NR5A2	A549	GEO:GSE170682	eGFP-NR5A2 ChIP-seq on human A549	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF532MUN/,/files/ENCFF293WAK/,/files/ENCFF420IMD/,/files/ENCFF616BQQ/,/files/ENCFF624MSP/,/files/ENCFF443LMA/,/files/ENCFF383WTM/,/files/ENCFF552GHN/,/files/ENCFF068RUU/,/files/ENCFF260GPO/,/files/ENCFF252SIK/,/files/ENCFF533JML/,/files/ENCFF585LXB/,/files/ENCFF701CSV/,/files/ENCFF294MLT/,/files/ENCFF461AOV/,/files/ENCFF952PJY/,/files/ENCFF174NSP/,/files/ENCFF666BNW/,/files/ENCFF227FWV/,/files/ENCFF177KNL/,/files/ENCFF923VNY/,/files/ENCFF449ITQ/,/files/ENCFF507JZI/,/files/ENCFF526LJK/,/files/ENCFF834RVE/		ENCBS439BBX,ENCBS931TFT	2,1	1	ENCAB728YTO	Homo sapiens	adult	58 years										/organisms/human/		/replicates/d44b7303-4600-44de-8304-b06526670577/,/replicates/18cf3f7e-49d7-4682-99fd-9fb497c23b96/				
/experiments/ENCSR096LSN/	ENCSR096LSN	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF311-human/	ZNF311	ZNF311	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF311	HEK293	FactorBook:ENCSR096LSN,GEO:GSE105252	eGFP-ZNF311 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF638DGT/,/files/ENCFF426JLQ/,/files/ENCFF901MLH/,/files/ENCFF395NAD/,/files/ENCFF995QNS/,/files/ENCFF382FXM/,/files/ENCFF804NGY/,/files/ENCFF631MPQ/,/files/ENCFF219RUS/,/files/ENCFF952ZLK/,/files/ENCFF535YPL/,/files/ENCFF686YXQ/,/files/ENCFF859CYN/,/files/ENCFF951AAT/,/files/ENCFF637CTG/,/files/ENCFF938MOZ/,/files/ENCFF471AXD/,/files/ENCFF059VXZ/,/files/ENCFF951QIS/,/files/ENCFF789KBG/,/files/ENCFF614XPW/,/files/ENCFF083SPA/,/files/ENCFF199KEJ/,/files/ENCFF178MEC/,/files/ENCFF576JCZ/,/files/ENCFF899YMS/,/files/ENCFF822VTG/,/files/ENCFF455KIL/,/files/ENCFF525TUF/,/files/ENCFF685LST/,/files/ENCFF559DOT/,/files/ENCFF633UHF/,/files/ENCFF336SYE/,/files/ENCFF679LQK/,/files/ENCFF130FBW/,/files/ENCFF272DRN/,/files/ENCFF016SAS/,/files/ENCFF525ERS/,/files/ENCFF240VYE/,/files/ENCFF341FTO/,/files/ENCFF240OPH/,/files/ENCFF487EMJ/,/files/ENCFF886EHO/,/files/ENCFF975JSZ/,/files/ENCFF231WVN/,/files/ENCFF894MSY/,/files/ENCFF945KFV/,/files/ENCFF816BMJ/,/files/ENCFF862ABT/,/files/ENCFF546GDB/,/files/ENCFF006EPH/,/files/ENCFF224BIW/,/files/ENCFF453JCD/,/files/ENCFF587JQY/,/files/ENCFF677OOB/,/files/ENCFF738PGG/,/files/ENCFF678VGC/,/files/ENCFF410ZIJ/,/files/ENCFF423FLD/,/files/ENCFF120ZAJ/,/files/ENCFF233SXU/,/files/ENCFF757LEZ/,/files/ENCFF367BWD/,/files/ENCFF485ZGR/,/files/ENCFF994HKD/,/files/ENCFF673QQX/		ENCBS827PYY,ENCBS418NKF	2,1	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/23328b2c-1f91-4f1c-ab7c-bb88e6b8ee16/,/replicates/fdee0b67-bf98-44a2-9b79-6ff4aeaf5692/				
/experiments/ENCSR792MZV/	ENCSR792MZV	ChIP-seq	TF ChIP-seq	cell line	/targets/MYRF-human/	MYRF	MYRF	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens MYRF	HepG2	FactorBook:ENCSR792MZV,GEO:GSE127561	Chip-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF041ZHS/,/files/ENCFF259PTD/,/files/ENCFF786FKJ/,/files/ENCFF603ARU/,/files/ENCFF447QIZ/,/files/ENCFF284DII/,/files/ENCFF753QQD/,/files/ENCFF709FGO/,/files/ENCFF239NEJ/,/files/ENCFF456NXL/,/files/ENCFF893XTH/,/files/ENCFF879OMV/,/files/ENCFF293AWG/,/files/ENCFF175QVA/,/files/ENCFF908FIY/,/files/ENCFF564SWC/,/files/ENCFF103WKP/,/files/ENCFF774BTR/,/files/ENCFF028ISK/,/files/ENCFF129OFR/,/files/ENCFF023HMY/,/files/ENCFF015GGC/,/files/ENCFF958UJB/,/files/ENCFF053WYG/,/files/ENCFF626CMX/,/files/ENCFF133TBZ/,/files/ENCFF023ZKG/,/files/ENCFF849LEK/,/files/ENCFF110LLP/,/files/ENCFF386LMI/,/files/ENCFF335DMN/,/files/ENCFF448SUD/,/files/ENCFF035DIP/,/files/ENCFF329AGZ/,/files/ENCFF800FXA/,/files/ENCFF650LIT/,/files/ENCFF804RUY/,/files/ENCFF712NRE/,/files/ENCFF353FRG/,/files/ENCFF675ZSI/,/files/ENCFF158PPW/,/files/ENCFF322DSH/,/files/ENCFF153LSU/,/files/ENCFF799AOG/,/files/ENCFF928XUP/,/files/ENCFF732IRU/,/files/ENCFF477MBE/,/files/ENCFF743PZZ/,/files/ENCFF278WTL/,/files/ENCFF293HTY/,/files/ENCFF254XYB/,/files/ENCFF063QGL/,/files/ENCFF177QFU/,/files/ENCFF506XRP/,/files/ENCFF485XHC/,/files/ENCFF638ZBV/,/files/ENCFF648BIX/,/files/ENCFF370BLM/,/files/ENCFF771MSI/,/files/ENCFF669LRV/,/files/ENCFF480SWY/,/files/ENCFF530MIZ/,/files/ENCFF351COM/,/files/ENCFF418GUH/		ENCBS848JRJ,ENCBS624ZVR	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/67c8e0d2-6084-4bce-93af-91f62e9117d1/,/replicates/5286014f-73c0-43fd-8ac5-392ac0584b4b/				
/experiments/ENCSR644WQN/	ENCSR644WQN	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF556-human/	ZNF556	ZNF556	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF556	HepG2	GEO:GSE170924	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF724AJZ/,/files/ENCFF580QWD/,/files/ENCFF885NQL/,/files/ENCFF904IXE/,/files/ENCFF672KAA/,/files/ENCFF523RVU/,/files/ENCFF373GTR/,/files/ENCFF417GXT/,/files/ENCFF267ZAZ/,/files/ENCFF466HBO/,/files/ENCFF652WKR/,/files/ENCFF846CCP/,/files/ENCFF865ZCY/,/files/ENCFF928BYN/,/files/ENCFF008WIK/,/files/ENCFF242IBG/,/files/ENCFF922AIE/,/files/ENCFF145XKT/,/files/ENCFF326TDX/,/files/ENCFF340TNC/,/files/ENCFF321HKO/,/files/ENCFF544JXD/,/files/ENCFF058JAR/,/files/ENCFF209FBI/		ENCBS184KON,ENCBS998IYT	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/dbb6c338-6437-4a73-b7a3-e3406bc58e3c/,/replicates/92aea011-0700-43fb-8707-e43854142c9c/				
/experiments/ENCSR663WAR/	ENCSR663WAR	ChIP-seq	TF ChIP-seq	cell line	/targets/REST-human/	REST	REST	Homo sapiens H1	H1	FactorBook:ENCSR663WAR,GEO:GSE101251		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF079NVQ/,/files/ENCFF794IGW/,/files/ENCFF575YOF/,/files/ENCFF594NNJ/,/files/ENCFF277PVA/,/files/ENCFF419LUK/,/files/ENCFF925ASI/,/files/ENCFF031TYH/,/files/ENCFF473JJP/,/files/ENCFF277NVQ/,/files/ENCFF724ELH/,/files/ENCFF304PWE/,/files/ENCFF853NWE/,/files/ENCFF714KPA/,/files/ENCFF234RDO/,/files/ENCFF885KLR/,/files/ENCFF474ECT/,/files/ENCFF371JLL/,/files/ENCFF651ZPC/,/files/ENCFF065KOZ/,/files/ENCFF029AGK/,/files/ENCFF937LAQ/,/files/ENCFF631PWD/,/files/ENCFF585WSG/,/files/ENCFF148WGX/,/files/ENCFF943ZUK/,/files/ENCFF026ILZ/,/files/ENCFF861JHT/,/files/ENCFF735XVF/,/files/ENCFF298EQL/,/files/ENCFF390YMS/,/files/ENCFF235EJG/,/files/ENCFF278QIG/,/files/ENCFF084FGO/,/files/ENCFF779CWH/,/files/ENCFF373UYA/,/files/ENCFF696JDC/,/files/ENCFF707FDL/,/files/ENCFF600PQH/,/files/ENCFF295UNM/,/files/ENCFF821FUD/,/files/ENCFF505SLM/,/files/ENCFF649VNE/,/files/ENCFF755NTJ/,/files/ENCFF203SWY/,/files/ENCFF630NGZ/,/files/ENCFF246XQQ/,/files/ENCFF841EUI/,/files/ENCFF897PRH/,/files/ENCFF572STE/,/files/ENCFF182IGO/,/files/ENCFF356TBZ/,/files/ENCFF159JAS/,/files/ENCFF101GGJ/,/files/ENCFF884IEG/,/files/ENCFF225HWX/,/files/ENCFF225FQT/,/files/ENCFF944WWY/,/files/ENCFF788TYF/,/files/ENCFF987LOK/,/files/ENCFF596GSM/,/files/ENCFF771ZYY/,/files/ENCFF638LYS/,/files/ENCFF101NPM/	/experiment-series/ENCSR696XRG/	ENCBS952IPA,ENCBS364BFI	1,2	1	ENCAB937ZMF,ENCAB334JUA	Homo sapiens	embryonic													/replicates/f74f280e-f285-4522-bb77-e686122b40c0/,/replicates/9bff560b-173c-4de9-8044-f84ef2e2681f/				
/experiments/ENCSR897LDT/	ENCSR897LDT	ChIP-seq	TF ChIP-seq	cell line	/targets/GATA2-human/	GATA2	GATA2	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens GATA2	HepG2	GEO:GSE170546	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF987QAP/,/files/ENCFF816DYA/,/files/ENCFF995TKF/,/files/ENCFF409YKQ/,/files/ENCFF905PYM/,/files/ENCFF139VHL/,/files/ENCFF997DRI/,/files/ENCFF672RCE/,/files/ENCFF652EHJ/,/files/ENCFF832DYQ/,/files/ENCFF177GIX/,/files/ENCFF526QYQ/,/files/ENCFF515TYP/,/files/ENCFF728NFC/,/files/ENCFF322FKI/,/files/ENCFF494LIE/,/files/ENCFF303DNS/,/files/ENCFF231WOF/,/files/ENCFF101KBO/,/files/ENCFF248XCH/,/files/ENCFF437IUK/,/files/ENCFF468YNP/,/files/ENCFF184LTK/,/files/ENCFF026PAX/		ENCBS042VAB,ENCBS102DAZ	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/c73f3db2-7ac2-41ed-bb98-756eaff61755/,/replicates/8db4f9ef-90ff-407f-b1fa-f24264323f43/				
/experiments/ENCSR975SSR/	ENCSR975SSR	ChIP-seq	TF ChIP-seq	cell line	/targets/ELF1-human/	ELF1	ELF1	Homo sapiens K562 stably expressing ELF1	K562	GEO:GSE105961,FactorBook:ENCSR975SSR	eGFP-ELF1 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF643PYI/,/files/ENCFF915FMM/,/files/ENCFF253BVP/,/files/ENCFF564LFT/,/files/ENCFF073VHT/,/files/ENCFF649VGU/,/files/ENCFF775ZRK/,/files/ENCFF702YSS/,/files/ENCFF817UBQ/,/files/ENCFF117KZQ/,/files/ENCFF921NSY/,/files/ENCFF644UTC/,/files/ENCFF342URP/,/files/ENCFF439ZHX/,/files/ENCFF985HFC/,/files/ENCFF241QBV/,/files/ENCFF074NKQ/,/files/ENCFF882VDD/,/files/ENCFF769RKU/,/files/ENCFF221JWP/,/files/ENCFF994XOL/,/files/ENCFF245TDR/,/files/ENCFF251EVS/,/files/ENCFF619SRD/,/files/ENCFF582RKM/,/files/ENCFF738OCM/,/files/ENCFF020INB/,/files/ENCFF912FBW/,/files/ENCFF956MOS/,/files/ENCFF223LQK/,/files/ENCFF076JAN/,/files/ENCFF585YJH/,/files/ENCFF556XZO/,/files/ENCFF486DBE/,/files/ENCFF377MIJ/,/files/ENCFF647OPT/,/files/ENCFF066UQP/,/files/ENCFF356HGO/,/files/ENCFF256CVB/,/files/ENCFF646JBO/,/files/ENCFF140VIF/,/files/ENCFF889KVH/,/files/ENCFF526EEI/,/files/ENCFF243YSE/,/files/ENCFF891DIX/,/files/ENCFF673AYH/,/files/ENCFF262LEY/,/files/ENCFF506KED/,/files/ENCFF668XUF/,/files/ENCFF315HUQ/,/files/ENCFF069JZA/,/files/ENCFF348NVX/,/files/ENCFF374ATU/,/files/ENCFF323RML/,/files/ENCFF578QQU/,/files/ENCFF532BNR/,/files/ENCFF587LAY/,/files/ENCFF122MKF/,/files/ENCFF631VCX/,/files/ENCFF133TSU/,/files/ENCFF580NDE/,/files/ENCFF316YSV/,/files/ENCFF100AXT/,/files/ENCFF732DXW/,/files/ENCFF886KFV/,/files/ENCFF402RZA/		ENCBS861JYZ,ENCBS872CIK	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/8642cac6-d1da-4bd9-b1ec-b6fd219891b4/,/replicates/b6ab1ee2-afd7-413d-a792-4331f8283cab/				
/experiments/ENCSR279KDC/	ENCSR279KDC	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF677-human/	ZNF677	ZNF677	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF677	HEK293	FactorBook:ENCSR279KDC,GEO:GSE127558	eGFP-ZNF677 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF124VJM/,/files/ENCFF968VDY/,/files/ENCFF243REJ/,/files/ENCFF632RYD/,/files/ENCFF994SDR/,/files/ENCFF004JGP/,/files/ENCFF177JVB/,/files/ENCFF872FVJ/,/files/ENCFF410PLE/,/files/ENCFF035APX/,/files/ENCFF266SMZ/,/files/ENCFF802PQX/,/files/ENCFF789RGE/,/files/ENCFF479URP/,/files/ENCFF206HFL/,/files/ENCFF880WON/,/files/ENCFF902WKM/,/files/ENCFF784RXL/,/files/ENCFF153JJQ/,/files/ENCFF831RCC/,/files/ENCFF223WMQ/,/files/ENCFF288BOB/,/files/ENCFF163ILF/,/files/ENCFF224WUN/,/files/ENCFF804SGR/,/files/ENCFF755HKT/,/files/ENCFF890IGR/,/files/ENCFF148NDY/,/files/ENCFF834JWM/,/files/ENCFF948GYC/,/files/ENCFF026SSX/,/files/ENCFF683VCB/,/files/ENCFF136IBJ/,/files/ENCFF864DQH/,/files/ENCFF431HUL/,/files/ENCFF604PGC/,/files/ENCFF495KQR/,/files/ENCFF384NER/,/files/ENCFF814JRZ/,/files/ENCFF407ICR/,/files/ENCFF667XTU/,/files/ENCFF751IOI/,/files/ENCFF693BWD/,/files/ENCFF193TYF/,/files/ENCFF214KIA/,/files/ENCFF461JPL/,/files/ENCFF349YEI/,/files/ENCFF220HCQ/,/files/ENCFF025CGK/,/files/ENCFF081SFX/,/files/ENCFF057HZK/,/files/ENCFF388HFL/,/files/ENCFF383ACD/,/files/ENCFF896SKS/,/files/ENCFF269LEB/,/files/ENCFF721KKT/,/files/ENCFF206VAT/,/files/ENCFF617YFK/,/files/ENCFF891QGM/,/files/ENCFF249UAQ/,/files/ENCFF692OBX/,/files/ENCFF678HHK/,/files/ENCFF314KEH/,/files/ENCFF713YND/,/files/ENCFF619TVD/,/files/ENCFF772FCT/		ENCBS501JRU,ENCBS602SJL	2,3	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/947a60bf-a4aa-47cc-b609-41612c675359/,/replicates/d22c445e-dcf4-4b1b-a18c-2de68124e598/				
/experiments/ENCSR775YXE/	ENCSR775YXE	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB37-human/	ZBTB37	ZBTB37	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB37	HepG2	GEO:GSE170056	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF785GZC/,/files/ENCFF246HDQ/,/files/ENCFF218LVT/,/files/ENCFF676BCY/,/files/ENCFF762KPC/,/files/ENCFF125SBE/,/files/ENCFF107AQH/,/files/ENCFF405JIO/,/files/ENCFF152JUI/,/files/ENCFF225ZFY/,/files/ENCFF701RRX/,/files/ENCFF037KCY/,/files/ENCFF355RLV/,/files/ENCFF057LQE/,/files/ENCFF678KPC/,/files/ENCFF621AZD/,/files/ENCFF006GQJ/,/files/ENCFF180WMP/,/files/ENCFF211ELW/,/files/ENCFF127SHR/,/files/ENCFF717TTW/,/files/ENCFF512RHL/,/files/ENCFF550DGU/,/files/ENCFF676DNA/		ENCBS132ULF,ENCBS177OLV	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/cd2ecadd-2d91-417c-a1bc-17560bfaf3af/,/replicates/ded2dfc5-396d-4fb5-91ab-a36b2a39f927/				
/experiments/ENCSR988LZG/	ENCSR988LZG	ChIP-seq	TF ChIP-seq	cell line	/targets/ARID4B-human/	ARID4B	ARID4B	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B	HepG2	GEO:GSE96509,FactorBook:ENCSR988LZG	Chip-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF550QWK/,/files/ENCFF362DJJ/,/files/ENCFF549ISQ/,/files/ENCFF657FRU/,/files/ENCFF342QDZ/,/files/ENCFF735WDN/,/files/ENCFF473DTA/,/files/ENCFF683DUA/,/files/ENCFF213AJW/,/files/ENCFF630CIO/,/files/ENCFF571AFJ/,/files/ENCFF694FZX/,/files/ENCFF171GOK/,/files/ENCFF454HCW/,/files/ENCFF971IZU/,/files/ENCFF392VQU/,/files/ENCFF454DCX/,/files/ENCFF551LZM/,/files/ENCFF996SXJ/,/files/ENCFF532OVE/,/files/ENCFF690TBO/,/files/ENCFF927MSN/,/files/ENCFF508JNO/,/files/ENCFF664WBS/,/files/ENCFF694MPE/,/files/ENCFF490ADW/,/files/ENCFF150XSY/,/files/ENCFF044WIA/,/files/ENCFF841NVU/,/files/ENCFF522UNH/,/files/ENCFF930QNQ/,/files/ENCFF502UBW/,/files/ENCFF949ACP/,/files/ENCFF681EMD/,/files/ENCFF232LWL/,/files/ENCFF714IVO/,/files/ENCFF496PIV/,/files/ENCFF375DSW/,/files/ENCFF816BMB/,/files/ENCFF379ZXH/,/files/ENCFF721YGQ/,/files/ENCFF571YST/,/files/ENCFF974BXC/,/files/ENCFF533LBC/,/files/ENCFF742NMZ/,/files/ENCFF556JOA/,/files/ENCFF449AMI/,/files/ENCFF232GKN/,/files/ENCFF188GYP/,/files/ENCFF839YWX/,/files/ENCFF284IEC/,/files/ENCFF292XWF/,/files/ENCFF492BXK/,/files/ENCFF434BGG/,/files/ENCFF774HXK/,/files/ENCFF859UJA/,/files/ENCFF581UMI/,/files/ENCFF664QJC/,/files/ENCFF611VHP/,/files/ENCFF904XRD/,/files/ENCFF821DOO/,/files/ENCFF220RCK/,/files/ENCFF408HSH/,/files/ENCFF519OXJ/		ENCBS374HUP,ENCBS297ZBJ	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/8d4ace5f-fffa-4a8e-912d-ab8723e34a36/,/replicates/1404a2ba-adb9-4902-8a66-937748fff58a/				
/experiments/ENCSR780OXL/	ENCSR780OXL	ChIP-seq	TF ChIP-seq	cell line	/targets/GMEB1-human/	GMEB1	GMEB1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens GMEB1	HepG2	GEO:GSE170065	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF583EFH/,/files/ENCFF946XRR/,/files/ENCFF795YME/,/files/ENCFF693THW/,/files/ENCFF368XDU/,/files/ENCFF044DLN/,/files/ENCFF004VNL/,/files/ENCFF569NDH/,/files/ENCFF139IZS/,/files/ENCFF894SXP/,/files/ENCFF816KIB/,/files/ENCFF122QCQ/,/files/ENCFF832ZTH/,/files/ENCFF038VJN/,/files/ENCFF147ETB/,/files/ENCFF947ODF/,/files/ENCFF313JIB/,/files/ENCFF198UWQ/,/files/ENCFF625CAJ/,/files/ENCFF004QJZ/,/files/ENCFF452OSW/,/files/ENCFF665DFU/,/files/ENCFF434UDC/,/files/ENCFF879OQW/		ENCBS203WLM,ENCBS212JBT	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/75b91ea1-1758-438b-9c8b-5942f6f54e90/,/replicates/9678ad61-e2a9-44a2-bba0-378c8c0b8ae3/				
/experiments/ENCSR004PLU/	ENCSR004PLU	ChIP-seq	TF ChIP-seq	cell line	/targets/ZBTB10-human/	ZBTB10	ZBTB10	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZBTB10	HEK293	GEO:GSE105183,FactorBook:ENCSR004PLU	eGFP-ZBTB10 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF456XDQ/,/files/ENCFF104PEG/,/files/ENCFF454CBQ/,/files/ENCFF262SIO/,/files/ENCFF067MHF/,/files/ENCFF303RHA/,/files/ENCFF771JAW/,/files/ENCFF364QIX/,/files/ENCFF263DIR/,/files/ENCFF332MIA/,/files/ENCFF850CXR/,/files/ENCFF130YVR/,/files/ENCFF603XXP/,/files/ENCFF881VEY/,/files/ENCFF587TFO/,/files/ENCFF605GAM/,/files/ENCFF700HHJ/,/files/ENCFF959WUN/,/files/ENCFF483YTG/,/files/ENCFF992KPA/,/files/ENCFF995FFV/,/files/ENCFF590SBA/,/files/ENCFF902KSI/,/files/ENCFF186CFI/,/files/ENCFF787IBR/,/files/ENCFF357ZIA/,/files/ENCFF937UCQ/,/files/ENCFF675RNJ/,/files/ENCFF871LLA/,/files/ENCFF868HNA/,/files/ENCFF052UBY/,/files/ENCFF203SKP/,/files/ENCFF562NQM/,/files/ENCFF856ZVM/,/files/ENCFF553XZX/,/files/ENCFF855RLL/,/files/ENCFF511BOQ/,/files/ENCFF980QWS/,/files/ENCFF620XUA/,/files/ENCFF499IPM/,/files/ENCFF432HNP/,/files/ENCFF852UUF/,/files/ENCFF917JMO/,/files/ENCFF654AER/,/files/ENCFF994IDG/,/files/ENCFF387TFT/,/files/ENCFF855ZKF/,/files/ENCFF240KYZ/,/files/ENCFF396ELI/,/files/ENCFF988LIA/,/files/ENCFF066HTT/,/files/ENCFF217YHM/,/files/ENCFF486SIU/,/files/ENCFF679BCK/,/files/ENCFF031AHP/,/files/ENCFF850SLV/,/files/ENCFF154QQN/,/files/ENCFF220MHO/,/files/ENCFF947SHA/,/files/ENCFF735MVQ/,/files/ENCFF920GOL/,/files/ENCFF890FAV/,/files/ENCFF826DAK/,/files/ENCFF198XQY/,/files/ENCFF870UKP/,/files/ENCFF087VRR/		ENCBS542HYG,ENCBS137HOM	2,1	1	ENCAB976SGG	Homo sapiens	embryonic											/organisms/human/		/replicates/002249fb-cbbf-4c5e-891e-8b81a6f83ab4/,/replicates/cd65631f-13e0-49c6-bcc3-6f59e50430df/				
/experiments/ENCSR886VSY/	ENCSR886VSY	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF224-human/	ZNF224	ZNF224	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF224	HepG2	GEO:GSE170493	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF804RAW/,/files/ENCFF277QJA/,/files/ENCFF882ZCC/,/files/ENCFF735YZG/,/files/ENCFF019SPX/,/files/ENCFF087ALA/,/files/ENCFF165YXX/,/files/ENCFF635RWF/,/files/ENCFF917MRJ/,/files/ENCFF786TXK/,/files/ENCFF304GKK/,/files/ENCFF266KXI/,/files/ENCFF772BAU/,/files/ENCFF166YRK/,/files/ENCFF298FFZ/,/files/ENCFF407JPW/,/files/ENCFF358SMQ/,/files/ENCFF032MEM/,/files/ENCFF894PFM/,/files/ENCFF224EFM/,/files/ENCFF054LVY/,/files/ENCFF997UAB/,/files/ENCFF246ACF/,/files/ENCFF952NQS/		ENCBS580KOI,ENCBS076OKI	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/d1811a3f-4899-409c-83de-2bd126117a8a/,/replicates/3e344254-4476-47b8-9cec-8641b60f7240/				
